Conjunction data for RBSPb and FU3 from Shumko file FU3_RBSPB_conjunctions_dL10_dMLT10_hr_final.txt
Tstart = start of conjunction
Tend = end of conjunction
Tmin = time of closest conjunction (defined from minimum absolute separation)
Lrb = L value (rbspb) during min separation time
Lfb = L value (FU3) during min separation time
MLTrb = MLT value (rbspb) during min separation time
MLTfb = MLT value (FU3) during min separation time
distmin = minimum |separation| in RE b/t rbspb and FU3 at Tminsep
dLmin = |delta L| of rbspb) during min separation time
dMLTmin = |delta MLT| of rbspb) during min separation time
col = max collimated detector FB flux during conjunction
sur = max surface detector FB flux during conjunction
EMFb = number of sec of EMFISIS burst data within +/-60 min of middle conjunction time
B1b = number of sec of EFW burst 1 data within +/-60 min of middle conjunction time
B2b = number of sec of EFW burst 2 data within +/-60 min of middle conjunction time
Total spectral non-chorus (10Hz<f<0.1fce_eq) Efield power within +/-60 min of middle conjunction time
Max   spectral non-chorus (10Hz<f<0.1fce_eq) Efield power within +/-60 min of middle conjunction time
Avg (nonzero values only) spectral non-chorus (10Hz<f<0.1fce_eq) Efield power within +/-60 min of middle conjunction time
Median (nonzero values only) spectral non-chorus (10Hz<f<0.1fce_eq) Efield power within +/-60 min of middle conjunction time
Total spectral lower band chorus (0.1fce_eq<f<0.5fce_eq) Efield power within +/-60 min of middle conjunction time
Max   spectral lower band chorus (0.1fce_eq<f<0.5fce_eq) Efield power within +/-60 min of middle conjunction time
Avg (nonzero values only) spectral lower band chorus (0.1fce_eq<f<0.5fce_eq) Efield power within +/-60 min of middle conjunction time
Median (nonzero values only) spectral lower band chorus (0.1fce_eq<f<0.5fce_eq) Efield power within +/-60 min of middle conjunction time
Total spectral upper band chorus (f>0.5fce_eq) Efield power within +/-60 min of middle conjunction time
Max   spectral upper band chorus (f>0.5fce_eq) Efield power within +/-60 min of middle conjunction time
Avg (nonzero values only) spectral upper band chorus (f>0.5fce_eq) Efield power within +/-60 min of middle conjunction time
Median (nonzero values only) spectral upper band chorus (f>0.5fce_eq) Efield power within +/-60 min of middle conjunction time
Total spectral non-chorus (10Hz<f<0.1fce_eq) Bfield power within +/-60 min of middle conjunction time
Max   spectral non-chorus (10Hz<f<0.1fce_eq) Bfield power within +/-60 min of middle conjunction time
Avg (nonzero values only) spectral non-chorus (10Hz<f<0.1fce_eq) Bfield power within +/-60 min of middle conjunction time
Median (nonzero values only) spectral non-chorus (10Hz<f<0.1fce_eq) Bfield power within +/-60 min of middle conjunction time
Total spectral lower band chorus (0.1fce_eq<f<0.5fce_eq) Bfield power within +/-60 min of middle conjunction time
Max   spectral lower band chorus (0.1fce_eq<f<0.5fce_eq) Bfield power within +/-60 min of middle conjunction time
Avg (nonzero values only) spectral lower band chorus (0.1fce_eq<f<0.5fce_eq) Bfield power within +/-60 min of middle conjunction time
Median (nonzero values only) spectral lower band chorus (0.1fce_eq<f<0.5fce_eq) Bfield power within +/-60 min of middle conjunction time
Total spectral upper band chorus (f>0.5fce_eq) Bfield power within +/-60 min of middle conjunction time
Max   spectral upper band chorus (f>0.5fce_eq) Bfield power within +/-60 min of middle conjunction time
Avg (nonzero values only) spectral upper band chorus (f>0.5fce_eq) Bfield power within +/-60 min of middle conjunction time
Median (nonzero values only) spectral upper band chorus (f>0.5fce_eq) Bfield power within +/-60 min of middle conjunction time
The remaining columns are max EFW filter bank amplitudes (pT, mV/m) within +/-60 min of middle conjunction time
 
Tstart              Tend                Tmin				    Lrb       Lfb      MLTrb    MLTfb   distmin	 dLmin	dMLTmin    col	    sur    EMFb   B1b   B2b  SpecETot_lf  SpecEMax_lf  SpecEAvg_lf  SpecEMed_lf    SpecETot_lb  SpecEMax_lb  SpecEAvg_lb  SpecEMed_lb    SpecETot_ub  SpecEMax_ub  SpecEAvg_ub  SpecEMed_ub    SpecBTot_lf  SpecBMax_lf  SpecBAvg_lf  SpecBMed_lf  SpecBTot_lb  SpecBMax_lb  SpecBAvg_lb  SpecBMed_lb    SpecBTot_ub  SpecBMax_ub  SpecBAvg_ub  SpecBMed_ub  7E4 7E5  7E6  7B4  7B5  7B6 13E7 13E8 13E9 13E10 13E11 13E12 13B7 13B8 13B9 13B10 13B11 13B12
2019-01-06/18:30:23 2019-01-06/18:30:57 2019-01-06/18:30:53     4.42     4.59    16.42    15.04   1.63270   -0.173    1.385     3.82    31.51   349  5036     3          25.81       0.132406       0.004165       0.000284           0.00            NaN           -NaN            NaN           0.00            NaN           -NaN            NaN           0.02       0.000020       0.000001       0.000000           0.00            NaN           -NaN            NaN           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    1    0    0    0    0    0   27   43   32   18   10    4
2019-01-24/02:37:25 2019-01-24/02:39:52 2019-01-24/02:38:28     4.35     3.55    15.85    15.37   0.93870    0.803    0.473     6.18    29.05   277  1936     0           5.06       0.003724       0.000234       0.000129           0.02       0.000569       0.000095       0.000052           0.00            NaN           -NaN            NaN           0.28       0.000098       0.000005       0.000001           0.00       0.000003       0.000000       0.000000           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    0   82  110   81   57   19    5
2019-01-24/02:36:25 2019-01-24/02:38:40 2019-01-24/02:38:28     4.35     3.55    15.85    15.37   0.93870    0.803    0.473     6.18    29.05   277  1871     0           5.06       0.003724       0.000234       0.000129           0.02       0.000569       0.000095       0.000052           0.00            NaN           -NaN            NaN           0.28       0.000098       0.000005       0.000001           0.00       0.000003       0.000000       0.000000           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    0   82  110   81   57   19    4
2019-01-24/21:29:37 2019-01-24/21:30:56 2019-01-24/21:30:15     5.72     5.81    16.61    16.48   0.21946   -0.092    0.132    54.92    29.34   767  7042     0           7.92       0.024826       0.000517       0.000207           0.13       0.001345       0.000133       0.000078           0.00            NaN           -NaN            NaN           0.03       0.000083       0.000001       0.000000           0.00       0.000001       0.000000       0.000000           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    0   30   29   21    9    2    4
2019-01-24/23:04:37 2019-01-24/23:05:41 2019-01-24/23:04:57     6.54     7.00    17.73    17.20   1.04158   -0.453    0.530    56.54    28.76   743   305     0           2.82       0.026481       0.000605       0.000181           1.44       0.016551       0.000547       0.000155           0.00       0.000026       0.000026       0.000026           0.07       0.000626       0.000003       0.000000           0.01       0.000111       0.000002       0.000000           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    0   75   47   15    2    1    3
2019-01-25/13:54:00 2019-01-25/13:57:09 2019-01-25/13:56:10     3.03     3.27    14.35    14.07   0.33699   -0.241    0.286    63.04    31.44   218     0     0          16.28       0.014896       0.000604       0.000284           0.00            NaN           -NaN            NaN           0.00            NaN           -NaN            NaN           0.53       0.000226       0.000009       0.000002           0.00            NaN           -NaN            NaN           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    0  136  164   94   24   16   21
2019-01-26/20:55:52 2019-01-26/20:56:22 2019-01-26/20:55:51     6.34     7.49    18.09    17.16   2.03606   -1.156    0.931     9.57    24.16     3  7128     0           1.16       0.002689       0.000276       0.000155           0.83       0.003310       0.000314       0.000155           0.00            NaN           -NaN            NaN           0.09       0.000096       0.000003       0.000000           0.02       0.000041       0.000002       0.000000           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    0   90   77   47   13    3    7
2019-01-27/03:22:37 2019-01-27/03:24:28 2019-01-27/03:23:13     4.90     5.08    16.25    15.72   0.70808   -0.179    0.525    48.07    23.98   277  3119    91           6.46       0.029791       0.000383       0.000103           0.00       0.000414       0.000200       0.000207           0.39       0.059583       0.004676       0.001034           0.04       0.000066       0.000001       0.000000           0.00            NaN           -NaN            NaN           0.00       0.000000       0.000000       0.000000    0    0    0    0    0    0    0    0    0    0    3    2   61   41   25   13   22   12
2019-02-01/01:58:03 2019-02-01/01:59:46 2019-02-01/01:58:35     5.96     6.28    16.97    16.57   0.71659   -0.329    0.398     5.63    25.40   314  6124     0           0.84       0.132406       0.000155       0.000052           0.04       0.000569       0.000080       0.000052           0.00            NaN           -NaN            NaN           0.09       0.000074       0.000002       0.000001           0.00       0.000005       0.000000       0.000000           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    0   57   55   53   33    6    6
2019-02-01/19:18:44 2019-02-01/19:20:09 2019-02-01/19:19:17     5.72     5.99    16.41    15.77   1.01970   -0.275    0.641    23.97    26.32   265  5140     0           1.67       0.011586       0.000256       0.000078           0.12       0.002896       0.000175       0.000078           0.00            NaN           -NaN            NaN           0.11       0.000182       0.000003       0.000000           0.00       0.000028       0.000001       0.000000           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    0  115  110   37    9    1    3
2019-02-02/03:20:01 2019-02-02/03:22:09 2019-02-02/03:20:50     4.23     4.24    15.42    15.60   0.19700   -0.007    0.177    52.34    28.53   206  1314     3           7.34       0.059583       0.000350       0.000129           0.00       0.000026       0.000026       0.000026           0.01       0.002483       0.000405       0.000207           0.17       0.000079       0.000004       0.000000           0.00            NaN           -NaN            NaN           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    1   54  123  106   45   16    9
2019-02-03/06:15:31 2019-02-03/06:17:40 2019-02-03/06:16:20     3.97     3.98    15.15    15.06   0.08832   -0.010    0.084    59.29    28.51   277     0     0          27.86       0.185368       0.000912       0.000233           0.00            NaN           -NaN            NaN           0.00            NaN           -NaN            NaN           0.24       0.000080       0.000005       0.000002           0.00            NaN           -NaN            NaN           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    1    0    0    0    0    0   50   86   53   20    6    7
2019-02-04/20:04:08 2019-02-04/20:05:26 2019-02-04/20:04:40     6.12     6.38    16.66    16.24   0.73504   -0.263    0.420     5.47    22.91   719  6933     0           0.64       0.006207       0.000293       0.000078           0.02       0.000362       0.000077       0.000052           0.00            NaN           -NaN            NaN           0.01       0.000003       0.000000       0.000000           0.00       0.000001       0.000000       0.000000           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    0   13   15   16    5    1    3
2019-02-05/04:05:56 2019-02-05/04:07:46 2019-02-05/04:06:39     4.81     4.88    15.85    15.66   0.25065   -0.070    0.190    57.67    28.54   325  3501    23          45.16       0.145646       0.002408       0.000388           0.00            NaN           -NaN            NaN           0.06       0.009103       0.000969       0.000284           0.05       0.000054       0.000001       0.000001           0.00            NaN           -NaN            NaN           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    1    1   36   45   36   12    3    4
2019-02-08/04:52:08 2019-02-08/04:53:36 2019-02-08/04:52:41     5.25     5.38    16.16    15.62   0.76449   -0.137    0.541     2.13    24.25   361  4749    19          26.97       0.072823       0.001730       0.000310           0.01       0.002483       0.001539       0.002276           0.02       0.003724       0.001334       0.001241           0.01       0.000003       0.000000       0.000000           0.00       0.000000       0.000000       0.000000           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    2    5    9   15    6    3    5   24
2019-02-09/01:20:37 2019-02-09/01:22:28 2019-02-09/01:21:03     6.21     6.80    17.75    17.18   1.12995   -0.584    0.569     2.62    22.64   350  6967     0           0.11       0.003103       0.000129       0.000052           0.00       0.000052       0.000039       0.000052           0.00            NaN           -NaN            NaN           0.01       0.000012       0.000000       0.000000           0.00       0.000000       0.000000       0.000000           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    0   17   15   10    4    1    3
2019-02-11/05:38:13 2019-02-11/05:39:31 2019-02-11/05:38:43     5.55     5.67    16.42    15.55   1.28298   -0.122    0.872     6.21    27.23   361  5165     0           0.23       0.000414       0.000047       0.000026           0.00            NaN           -NaN            NaN           0.00            NaN           -NaN            NaN           0.14       0.000035       0.000003       0.000002           0.00       0.000001       0.000000       0.000000           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    0   54   45   25   10    3    6
2019-02-12/02:07:47 2019-02-12/02:08:36 2019-02-12/02:08:02     5.88     6.68    17.99    16.89   1.97833   -0.800    1.106    16.04    24.46   424  6971    59           5.35       0.009103       0.000561       0.000181           2.33       0.008275       0.000468       0.000155           0.00            NaN           -NaN            NaN           0.09       0.000082       0.000002       0.000000           0.01       0.000026       0.000001       0.000000           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    1    0    0    0   93  102  122   90   27   11
2019-02-13/22:20:56 2019-02-13/22:22:28 2019-02-13/22:21:49     6.44     6.40    17.33    17.37   0.07225    0.044    0.034     8.54    23.85   361  6967     3           0.00       0.000026       0.000026       0.000026           0.00       0.000052       0.000052       0.000052           0.11       0.012413       0.000817       0.000181           0.00       0.000003       0.000000       0.000000           0.00       0.000000       0.000000       0.000000           0.00       0.000000       0.000000       0.000000    0    0    0    0    0    0    0    0    0    1    0    0    4    2    3   10    6   17
2019-02-13/23:57:08 2019-02-13/23:58:12 2019-02-13/23:57:19     5.47     6.52    18.50    17.71   1.62403   -1.049    0.794    13.68    25.39   361   753     0           0.06       0.000362       0.000053       0.000026           0.00       0.000078       0.000052       0.000078           0.00            NaN           -NaN            NaN           0.00       0.000002       0.000000       0.000000           0.00            NaN           -NaN            NaN           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    0   11    8    6    4    3    3
2019-02-17/05:34:56 2019-02-17/05:36:15 2019-02-17/05:35:23     5.41     5.51    16.04    15.65   0.55956   -0.095    0.386     1.04    25.13   408     0     0           1.26       0.741473       0.000442       0.000052           0.00            NaN           -NaN            NaN           0.00            NaN           -NaN            NaN           0.03       0.000008       0.000001       0.000000           0.00       0.000000       0.000000       0.000000           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    0   20   25   13    3    1    3
2019-02-18/02:04:25 2019-02-18/02:06:03 2019-02-18/02:04:47     5.89     6.43    17.67    16.92   1.32379   -0.537    0.752    20.02    21.23   361     0     0           0.87       0.001241       0.000170       0.000103           0.00            NaN           -NaN            NaN           0.00            NaN           -NaN            NaN           0.01       0.000002       0.000000       0.000000           0.00       0.000000       0.000000       0.000000           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    0    7    4    1    0    1    3
2019-02-18/08:28:44 2019-02-18/08:30:03 2019-02-18/08:29:17     5.36     5.34    15.95    15.01   1.31466    0.017    0.940    40.08    29.93   361     0     0         304.43       0.741473       0.012060       0.000621           0.01       0.000155       0.000047       0.000026           0.00            NaN           -NaN            NaN           0.22       0.000619       0.000004       0.000001           0.00       0.000000       0.000000       0.000000           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    0   34   38   47   29    6    3
2019-03-16/18:37:50 2019-03-16/18:39:03 2019-03-16/18:38:43     5.86     5.45    15.02    15.85   1.28319    0.411    0.824    36.10    33.72   361     0    23          27.70       0.026481       0.000852       0.000465           2.03       0.007448       0.000298       0.000129           0.00            NaN           -NaN            NaN           1.71       0.001179       0.000040       0.000022           0.03       0.000072       0.000001       0.000000           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    0  194  147  111   61   11    4
2019-03-17/05:48:56 2019-03-17/05:50:03 2019-03-17/05:49:26     5.67     5.75    16.50    16.19   0.46474   -0.080    0.306    35.01    35.39   373    85     0          13.45       0.014896       0.000765       0.000259           0.00       0.000181       0.000048       0.000026           0.00            NaN           -NaN            NaN           0.17       0.000135       0.000004       0.000002           0.00       0.000003       0.000000       0.000000           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    0   86   65   32   17    3    3
2019-03-19/10:00:23 2019-03-19/10:01:31 2019-03-19/10:00:52     5.77     5.79    15.53    15.20   0.50582   -0.021    0.334     9.93    27.81   698     0     0          11.43       0.132406       0.001766       0.000284           0.00            NaN           -NaN            NaN           0.00            NaN           -NaN            NaN           0.01       0.000036       0.000000       0.000000           0.00       0.000000       0.000000       0.000000           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    0   11   12    8    4    1    3
2019-03-28/23:48:57 2019-03-28/23:51:17 2019-03-28/23:49:58     4.37     4.04    13.47    12.91   0.69478    0.325    0.559    21.86    35.20   218     8     0          11.53       0.003310       0.000352       0.000233           0.01       0.000181       0.000043       0.000026           0.00            NaN           -NaN            NaN           0.52       0.000101       0.000008       0.000005           0.00       0.000001       0.000000       0.000000           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    0  104  102   69   26    5    3
2019-03-29/18:47:23 2019-03-29/18:48:36 2019-03-29/18:47:57     5.74     5.65    14.44    14.16   0.42573    0.094    0.279     5.85    31.27   718  5174   261          44.14       0.158887       0.003157       0.000517          64.84       0.185368       0.004542       0.000828           0.10       0.004551       0.000318       0.000103           0.22       0.000364       0.000006       0.000000           0.01       0.000075       0.000002       0.000000           0.00       0.000000       0.000000       0.000000    0    0    0    0    0    0    1    5    5    8    2    0  144  237  357  489  127   16
2019-03-30/02:43:50 2019-03-30/02:45:22 2019-03-30/02:44:38     4.45     4.03    13.59    12.79   0.97000    0.419    0.790     7.94    27.16   278  2383     0           6.76       0.003724       0.000313       0.000155           0.00            NaN           -NaN            NaN           0.00            NaN           -NaN            NaN           0.59       0.000177       0.000011       0.000002           0.00       0.000000       0.000000       0.000000           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    0  115   73   37   15    3    4
2019-03-30/06:58:37 2019-03-30/06:59:56 2019-03-30/06:59:08     5.25     5.33    16.73    16.15   0.80886   -0.083    0.581    33.51    33.57   361  2383     0           0.68       0.002276       0.000143       0.000078           0.01       0.002483       0.000254       0.000103           0.00            NaN           -NaN            NaN           0.06       0.000027       0.000001       0.000000           0.00       0.000001       0.000000       0.000000           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    0   57   55   44   61   43   21
2019-03-30/13:48:47 2019-03-30/13:49:51 2019-03-30/13:49:22     5.80     5.80    15.21    14.96   0.38202    0.003    0.252     9.16    28.20   540  5522     0          27.39       0.185368       0.002125       0.000776           0.00            NaN           -NaN            NaN           0.00            NaN           -NaN            NaN           0.01       0.000041       0.000001       0.000000           0.00            NaN           -NaN            NaN           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    0    3    3    6    7   12   25
2019-03-31/08:16:52 2019-03-31/08:17:51 2019-03-31/08:17:20     5.86     5.79    15.60    15.85   0.38803    0.067    0.251     9.52    31.72   516  6932     0           0.31       0.009103       0.000147       0.000052           0.00            NaN           -NaN            NaN           0.00            NaN           -NaN            NaN           0.03       0.000025       0.000001       0.000000           0.00       0.000000       0.000000       0.000000           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    0   27   23   15    3    1    3
2019-04-03/07:26:57 2019-04-03/07:27:56 2019-04-03/07:27:29     5.88     5.58    15.36    16.11   1.16423    0.299    0.752    41.54    34.40   326  6933     0           4.03       0.003724       0.000206       0.000103           0.08       0.001034       0.000108       0.000052           0.00            NaN           -NaN            NaN           0.14       0.000049       0.000003       0.000002           0.00       0.000003       0.000000       0.000000           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    0   64   57   75   53   12    4
2019-04-03/15:16:23 2019-04-03/15:17:56 2019-04-03/15:51:49     5.85     5.85    15.01    14.91   0.15036    0.005    0.098    63.08    33.14   540  6932    35          19.31       0.370736       0.001035       0.000181           7.34       0.036412       0.000990       0.000259           0.00            NaN           -NaN            NaN           0.17       0.000289       0.000004       0.000000           0.01       0.000025       0.000001       0.000000           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    1    2    1    1    0    0  165  188  245  252   53    7
2019-04-03/15:51:18 2019-04-03/15:52:17 2019-04-03/15:51:49     5.85     5.85    15.01    14.91   0.15036    0.005    0.098    63.08    33.14   540  6930    11           2.39       0.011586       0.000210       0.000078           4.20       0.033101       0.000616       0.000155           0.00            NaN           -NaN            NaN           0.02       0.000018       0.000000       0.000000           0.00       0.000025       0.000000       0.000000           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    1    2    2    0    0   30  110  245  134   30    4
2019-04-04/03:59:03 2019-04-04/04:00:07 2019-04-04/03:59:33     4.09     4.58    17.76    16.94   1.05057   -0.495    0.820    47.53    29.41   217  4104     0          16.91       0.036412       0.000726       0.000181           0.00       0.000026       0.000026       0.000026           0.00            NaN           -NaN            NaN           0.19       0.000092       0.000003       0.000001           0.00       0.000000       0.000000       0.000000           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    0   90   94   53   23    8    7
2019-04-04/09:16:13 2019-04-04/09:17:36 2019-04-04/09:16:56     5.69     5.57    14.70    14.27   0.64986    0.120    0.433     1.77    24.27   720  6845     0           4.05       0.052962       0.000782       0.000310           0.00            NaN           -NaN            NaN           0.00            NaN           -NaN            NaN           0.01       0.000011       0.000000       0.000000           0.00            NaN           -NaN            NaN           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    0    4    4    6    3    3    6
2019-04-04/18:42:52 2019-04-04/18:43:22 2019-04-04/18:43:10     6.05     5.73    15.03    14.32   1.14073    0.324    0.711    59.14    30.98   361  6842   158          34.94       0.238331       0.002105       0.000207          26.76       0.132406       0.004351       0.001552           0.00            NaN           -NaN            NaN           0.51       0.003129       0.000014       0.000001           0.01       0.000059       0.000001       0.000000           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    1    2    2    2    0    0  158  172  134   98   22    4
2019-04-05/13:43:47 2019-04-05/13:44:56 2019-04-05/13:44:19     5.67     5.56    15.81    15.05   1.11698    0.117    0.757    52.93    39.57   301  7017     0         186.52       0.370736       0.009327       0.000465           0.03       0.000517       0.000056       0.000026           0.00            NaN           -NaN            NaN           0.04       0.000053       0.000001       0.000000           0.00       0.000000       0.000000       0.000000           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    1   20   21   13   10    3    4
2019-04-05/20:00:08 2019-04-05/20:01:31 2019-04-05/20:00:52     5.53     5.55    13.97    14.05   0.11399   -0.018    0.078    36.33    29.55   302  6914    91          18.61       0.119165       0.001392       0.000284           3.15       0.026481       0.000939       0.000233           0.00            NaN           -NaN            NaN           0.24       0.000629       0.000006       0.000000           0.00       0.000034       0.000001       0.000000           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    2    2    1    0    0    0  194  180  156   82   13    5
2019-04-06/08:12:02 2019-04-06/08:13:03 2019-04-06/08:12:27     5.49     5.53    16.27    15.97   0.43358   -0.044    0.299    42.86    26.71   360  2324     7           0.09       0.001138       0.000056       0.000026           0.06       0.008275       0.000367       0.000052           0.00       0.000078       0.000065       0.000078           0.01       0.000002       0.000000       0.000000           0.00       0.000000       0.000000       0.000000           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    1    2    1    4    4   26   63   17    7
2019-04-07/09:29:47 2019-04-07/09:30:51 2019-04-07/09:30:15     5.88     5.75    15.17    15.67   0.76551    0.129    0.496    16.19    29.32   194  3687     0           1.22       0.004551       0.000212       0.000129           0.02       0.000621       0.000099       0.000052           0.00            NaN           -NaN            NaN           0.01       0.000009       0.000000       0.000000           0.00       0.000001       0.000000       0.000000           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    0   26   38   27   41    9    4
2019-04-07/20:26:56 2019-04-07/20:28:40 2019-04-07/20:27:55     4.97     4.89    16.76    16.92   0.22368    0.083    0.161     2.04    24.76   361  2324     0           0.12       0.000388       0.000057       0.000026           0.00            NaN           -NaN            NaN           0.00            NaN           -NaN            NaN           0.03       0.000016       0.000001       0.000000           0.00       0.000000       0.000000       0.000000           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    0   39   36   23   10    2    4
2019-04-09/03:06:01 2019-04-09/03:08:40 2019-04-09/03:07:56     3.87     3.99    12.69    13.06   0.40509   -0.117    0.377    53.47    36.86   194  7128     0          10.19       0.049652       0.000440       0.000181           0.00            NaN           -NaN            NaN           0.00            NaN           -NaN            NaN           0.19       0.000096       0.000003       0.000001           0.00       0.000000       0.000000       0.000000           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    0   54   98   69   31   13   10
2019-04-10/02:16:25 2019-04-10/02:18:34 2019-04-10/02:17:29     4.57     4.58    17.04    17.51   0.56765   -0.007    0.474    74.56    36.11   290  3633     7         421.21       1.059247       0.038732       0.004551           0.00            NaN           -NaN            NaN           0.00            NaN           -NaN            NaN           1.25       0.002364       0.000032       0.000000           0.00       0.000000       0.000000       0.000000           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    1   20   20   18    8    3    3
2019-05-05/15:49:37 2019-05-05/15:51:15 2019-05-05/15:50:18     5.61     5.74    14.95    15.64   1.03581   -0.124    0.693     3.81    33.88   445  3393     0           0.05       0.000310       0.000058       0.000052           0.00       0.000052       0.000032       0.000026           0.00            NaN           -NaN            NaN           0.01       0.000006       0.000000       0.000000           0.00       0.000001       0.000000       0.000000           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    0   17   30   17    6    1    3
2019-05-06/17:42:52 2019-05-06/17:43:56 2019-05-06/17:43:23     5.86     5.81    14.29    15.29   1.52180    0.056    0.998     1.09    35.99   361  2265     0           0.06       0.000465       0.000053       0.000026           0.00            NaN           -NaN            NaN           0.00            NaN           -NaN            NaN           0.02       0.000013       0.000000       0.000000           0.00       0.000000       0.000000       0.000000           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    0   24   18   13   10    2    4
2019-05-11/03:42:28 2019-05-11/03:43:46 2019-05-11/03:43:06     5.86     5.70    13.53    13.25   0.45604    0.163    0.281    11.97    43.78   301  2324     0          23.16       0.009103       0.000800       0.000517           0.00       0.000052       0.000052       0.000052           0.00            NaN           -NaN            NaN           0.21       0.000069       0.000004       0.000002           0.00       0.000001       0.000000       0.000000           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    0   36   28   21   16   19   34
2019-05-11/14:45:18 2019-05-11/14:46:31 2019-05-11/14:45:53     5.43     5.40    15.15    15.63   0.68115    0.036    0.480    13.06    48.09   361  2265     0          14.13       0.010758       0.000587       0.000259           0.01       0.000336       0.000062       0.000026           0.00            NaN           -NaN            NaN           0.41       0.000251       0.000010       0.000002           0.00       0.000001       0.000000       0.000000           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    0  108   73   44   11    1    4
2019-05-11/22:37:56 2019-05-11/22:39:22 2019-05-11/22:38:31     5.79     5.63    14.32    14.06   0.41430    0.163    0.255     7.98    45.29   361  2383    31          65.76       1.059247       0.004489       0.000388           2.61       0.033101       0.000439       0.000129           0.09       0.005793       0.000308       0.000129           0.21       0.002532       0.000006       0.000000           0.00       0.000002       0.000000       0.000000           0.00       0.000000       0.000000       0.000000    0    0    0    0    0    0    1    0    0    3    1    0  180   51   50  118   43    6
2019-05-12/23:56:56 2019-05-12/23:58:34 2019-05-12/23:57:59     5.61     5.75    13.27    13.48   0.33712   -0.138    0.207    12.15    45.44   764   863     0          10.60       0.172128       0.003532       0.000259          14.60       0.476661       0.024173       0.003724           3.35       0.582586       0.041817       0.009103           0.00       0.000005       0.000000       0.000000           0.00       0.000006       0.000000       0.000000           0.00       0.000008       0.000000       0.000000    0    0    0    0    0    0    1    0    0    0    0    0   15    9    2    5    8   12
2019-05-13/04:09:50 2019-05-13/04:13:30 2019-05-13/04:10:43     3.52     3.76    17.45    17.48   0.24155   -0.239    0.035    57.32    46.65   182     0     0           0.04       0.000828       0.000055       0.000026           0.00            NaN           -NaN            NaN           0.00            NaN           -NaN            NaN           0.01       0.000004       0.000000       0.000000           0.00            NaN           -NaN            NaN           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    2   12   23   25   16   17   29
