Conjunction data for RBSPa and FU3 from Shumko file FU3_RBSPA_conjunctions_dL10_dMLT10_hr_final.txt
Tstart = start of conjunction
Tend = end of conjunction
Tmin = time of closest conjunction (defined from minimum absolute separation)
Lrb = L value (rbspa) during min separation time
Lfb = L value (FU3) during min separation time
MLTrb = MLT value (rbspa) during min separation time
MLTfb = MLT value (FU3) during min separation time
distmin = minimum |separation| in RE b/t rbspa and FU3 at Tminsep
dLmin = |delta L| of rbspa) during min separation time
dMLTmin = |delta MLT| of rbspa) during min separation time
col = max collimated detector FB flux during conjunction (detrended over 0.1 sec to get rid of roll variation)
sur = max surface detector FB flux during conjunction (detrended over 0.1 sec to get rid of roll variation)
EMFb = number of sec of EMFISIS burst data within +/-60 min of middle conjunction time
B1b = number of sec of EFW burst 1 data within +/-60 min of middle conjunction time
B2b = number of sec of EFW burst 2 data within +/-60 min of middle conjunction time
Total spectral non-chorus (10Hz<f<0.1fce_eq) Efield power within +/-60 min of middle conjunction time
Max   spectral non-chorus (10Hz<f<0.1fce_eq) Efield power within +/-60 min of middle conjunction time
Avg (nonzero values only) spectral non-chorus (10Hz<f<0.1fce_eq) Efield power within +/-60 min of middle conjunction time
Median (nonzero values only) spectral non-chorus (10Hz<f<0.1fce_eq) Efield power within +/-60 min of middle conjunction time
Total spectral lower band chorus (0.1fce_eq<f<0.5fce_eq) Efield power within +/-60 min of middle conjunction time
Max   spectral lower band chorus (0.1fce_eq<f<0.5fce_eq) Efield power within +/-60 min of middle conjunction time
Avg (nonzero values only) spectral lower band chorus (0.1fce_eq<f<0.5fce_eq) Efield power within +/-60 min of middle conjunction time
Median (nonzero values only) spectral lower band chorus (0.1fce_eq<f<0.5fce_eq) Efield power within +/-60 min of middle conjunction time
Total spectral upper band chorus (f>0.5fce_eq) Efield power within +/-60 min of middle conjunction time
Max   spectral upper band chorus (f>0.5fce_eq) Efield power within +/-60 min of middle conjunction time
Avg (nonzero values only) spectral upper band chorus (f>0.5fce_eq) Efield power within +/-60 min of middle conjunction time
Median (nonzero values only) spectral upper band chorus (f>0.5fce_eq) Efield power within +/-60 min of middle conjunction time
Total spectral non-chorus (10Hz<f<0.1fce_eq) Bfield power within +/-60 min of middle conjunction time
Max   spectral non-chorus (10Hz<f<0.1fce_eq) Bfield power within +/-60 min of middle conjunction time
Avg (nonzero values only) spectral non-chorus (10Hz<f<0.1fce_eq) Bfield power within +/-60 min of middle conjunction time
Median (nonzero values only) spectral non-chorus (10Hz<f<0.1fce_eq) Bfield power within +/-60 min of middle conjunction time
Total spectral lower band chorus (0.1fce_eq<f<0.5fce_eq) Bfield power within +/-60 min of middle conjunction time
Max   spectral lower band chorus (0.1fce_eq<f<0.5fce_eq) Bfield power within +/-60 min of middle conjunction time
Avg (nonzero values only) spectral lower band chorus (0.1fce_eq<f<0.5fce_eq) Bfield power within +/-60 min of middle conjunction time
Median (nonzero values only) spectral lower band chorus (0.1fce_eq<f<0.5fce_eq) Bfield power within +/-60 min of middle conjunction time
Total spectral upper band chorus (f>0.5fce_eq) Bfield power within +/-60 min of middle conjunction time
Max   spectral upper band chorus (f>0.5fce_eq) Bfield power within +/-60 min of middle conjunction time
Avg (nonzero values only) spectral upper band chorus (f>0.5fce_eq) Bfield power within +/-60 min of middle conjunction time
Median (nonzero values only) spectral upper band chorus (f>0.5fce_eq) Bfield power within +/-60 min of middle conjunction time
The remaining columns are max EFW filter bank amplitudes (pT, mV/m) within +/-60 min of middle conjunction time
 
Tstart              Tend                Tmin				    Lrb       Lfb      MLTrb    MLTfb   distmin	 dLmin	dMLTmin    col	    sur    EMFb   B1b   B2b  SpecETot_lf  SpecEMax_lf  SpecEAvg_lf  SpecEMed_lf    SpecETot_lb  SpecEMax_lb  SpecEAvg_lb  SpecEMed_lb    SpecETot_ub  SpecEMax_ub  SpecEAvg_ub  SpecEMed_ub    SpecBTot_lf  SpecBMax_lf  SpecBAvg_lf  SpecBMed_lf  SpecBTot_lb  SpecBMax_lb  SpecBAvg_lb  SpecBMed_lb    SpecBTot_ub  SpecBMax_ub  SpecBAvg_ub  SpecBMed_ub  7E4 7E5  7E6  7B4  7B5  7B6 13E7 13E8 13E9 13E10 13E11 13E12 13B7 13B8 13B9 13B10 13B11 13B12
2018-08-13/20:44:34 2018-08-13/20:49:17 2018-08-13/20:47:22     3.68     3.81    21.85    22.07   0.24227   -0.125    0.212     0.69     7.60   218   476     0           0.14       0.002276       0.000066       0.000026           0.00            NaN           -NaN            NaN           0.00            NaN           -NaN            NaN       43786.21      39.632188       0.787111       0.289934           0.25       0.018183       0.003227       0.001686           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    1    1   55   45   26   19   37   27
2018-08-17/01:47:42 2018-08-17/01:48:56 2018-08-17/01:48:20     4.68     4.83     2.52     2.13   0.50953   -0.153    0.391     0.26     8.19   468  5342     0        1059.49       6.779180       0.049798       0.001552           3.54       0.185368       0.001794       0.000207           4.20       0.238331       0.002918       0.000259        9399.34      24.035955       0.361722       0.073070           0.15       0.063923       0.012301       0.005164           0.35       0.047198       0.006947       0.002330    0    0    0    0    0    0    0    0    0    0    0    3   13    8    7   19  121   46
2018-08-17/14:57:13 2018-08-17/14:58:31 2018-08-17/14:57:58     4.89     4.90    22.72    23.23   0.65756   -0.015    0.514     0.87     7.86   683  5167     0          10.46       0.344255       0.000470       0.000155           0.57       0.002069       0.000207       0.000103           0.00            NaN           -NaN            NaN      127919.81      93.530085       2.387009       0.933265        3264.73       7.630575       0.352753       0.055661           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    1   99   96   64   39   24   42
2018-08-17/19:10:56 2018-08-17/19:11:57 2018-08-17/19:11:27     5.26     5.35     2.02     1.58   0.61391   -0.087    0.438     0.42     7.97   737     0     0           7.83       0.476661       0.001115       0.000129           0.14       0.002276       0.000250       0.000155           0.01       0.008275       0.000951       0.000155       59697.79      56.118051       1.437981       0.371721        1396.28       7.370543       0.506632       0.088814           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    1    0    0   73   83   53  149   68   11
2018-08-18/11:01:42 2018-08-18/11:02:07 2018-08-18/11:02:07     5.79     5.63     0.51    23.60   1.35901    0.168    0.904     0.96     7.40   456     0   123         312.07       5.084385       0.017348       0.000284         192.44       2.965891       0.026757       0.000776          60.16       1.377021       0.020708       0.002276        6887.81      37.848429       0.294451       0.062078         368.18      12.432431       0.333196       0.031102          27.79       0.997782       0.035273       0.013192    0    0    0    0    0    0    0    0    6   24   18   13   11   14  179  698  198   25
2018-09-20/00:46:31 2018-09-20/00:48:28 2018-09-20/00:47:43     4.07     3.78     2.00     2.55   0.63468    0.286    0.552     0.38     9.77   229  5268     0           0.01       0.000931       0.000087       0.000026           0.00            NaN           -NaN            NaN           0.00            NaN           -NaN            NaN       20799.73       8.183882       0.484255       0.185861           0.00       0.001919       0.001919       0.001919           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    1    1   45   62  123  191  187  111
2018-09-20/21:55:33 2018-09-20/21:56:17 2018-09-20/21:55:39     3.91     4.72    20.99    21.84   1.25228   -0.811    0.850     0.77     7.52   493  3262     0           0.28       0.010758       0.000386       0.000052           0.00            NaN           -NaN            NaN           0.00            NaN           -NaN            NaN       25894.24       7.832287       0.563212       0.309787           0.00            NaN           -NaN            NaN           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    1   12   11    9   16   30   21
2018-09-21/11:35:18 2018-09-21/11:36:22 2018-09-21/11:35:54     5.11     5.08     0.89     0.40   0.65120    0.030    0.488     0.44     7.32   361     0     0           0.99       0.026481       0.000207       0.000129           0.00            NaN           -NaN            NaN           0.00            NaN           -NaN            NaN       77918.25      99.548275       2.594162       0.185861           0.00            NaN           -NaN            NaN           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    0   53   28   10   14    8   15
2018-09-22/14:28:33 2018-09-22/14:29:12 2018-09-22/14:29:00     5.06     5.07     0.88     0.82   0.07657   -0.003    0.058    22.89    12.08   369     0   218        2209.70       5.931783       0.059822       0.001138         310.40       1.906644       0.025010       0.000931          75.32       2.118494       0.014251       0.002483        6690.36       7.269203       0.259618       0.065691        1272.27      18.760346       0.510542       0.046604           6.79       0.227224       0.017228       0.003177    0    0    0    0    0    0    3    3    9   32   28   46   21   30  404  898  441  111
2018-09-22/19:46:03 2018-09-22/19:47:12 2018-09-22/19:46:27     5.13     5.31    22.18    22.72   0.76938   -0.182    0.547    11.85     7.91   421     0     0        2008.33       8.473975       0.068262       0.002483          84.54       1.271096       0.008056       0.000569          42.98       0.794435       0.018075       0.001862       22415.05    1033.842253       0.922316       0.062078         332.01      10.616202       0.213924       0.036641          26.48       0.657496       0.037723       0.008561    0    0    0    0    0    0    0    0    0    0    0    0    8   12  101  349  159   32
2018-09-28/00:51:25 2018-09-28/00:53:03 2018-09-28/00:51:43     4.99     4.79    21.80    21.59   0.34294    0.206    0.214     3.15     8.17   265     0     0         820.48       4.660686       0.100315       0.001862           4.15       0.423699       0.002219       0.000310           0.01       0.006620       0.001299       0.000776        5697.35       4.442291       0.227685       0.063190           0.01       0.010053       0.005555       0.010053           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    0    6    4    6   17    6    4
2018-09-28/12:53:28 2018-09-28/12:54:17 2018-09-28/12:53:56     5.55     5.47     0.05     0.66   0.88588    0.079    0.612     0.47     9.69   445     0     0           1.13       0.072823       0.001394       0.000155           0.00            NaN           -NaN            NaN           0.00            NaN           -NaN            NaN        6562.04       3.634602       0.174032       0.041587          36.91       0.334539       0.024973       0.011801           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    0   28   29   32   33   17   26
2018-10-04/12:53:23 2018-10-04/12:54:26 2018-10-04/13:24:26     4.57     4.56     0.96     0.65   0.36691    0.016    0.307     2.23     8.33   456     0     0           0.12       0.004138       0.000094       0.000052           0.00            NaN           -NaN            NaN           0.00            NaN           -NaN            NaN       41096.88      39.649050       0.877089       0.131793           8.61       0.116620       0.015380       0.007678           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    0   45   27   25   15    9   13
2018-10-04/13:23:44 2018-10-04/13:25:03 2018-10-04/13:24:26     4.57     4.56     0.96     0.65   0.36691    0.016    0.307     2.23     8.33   396     0     0           0.53       0.004138       0.000086       0.000052           0.00            NaN           -NaN            NaN           0.00            NaN           -NaN            NaN      109785.33      40.245553       2.206563       0.263243           0.06       0.019558       0.007138       0.004889           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    0   49   50   25   15    9   13
2018-10-07/12:36:57 2018-10-07/12:37:41 2018-10-07/12:37:12     4.96     4.94     0.47     0.80   0.42404    0.015    0.327     4.33     7.27   289     0   103         337.62     135.583605       0.013413       0.000336         419.75       1.694795       0.035085       0.002276          64.86       0.794435       0.018795       0.001862       30673.20    2687.989857       1.130309       0.084501        1184.80      51.297277       0.496148       0.041313          32.43       0.844277       0.088855       0.047198    0    0    0    0    0    0   31   20    7   24   21   61   47   26  359  565  352   62
2018-10-07/18:56:47 2018-10-07/18:57:12 2018-10-07/18:56:42     5.71     5.73    22.56    23.40   1.25186   -0.025    0.838    24.14     7.44   360     0     0         449.11       5.508084       0.019760       0.000724         338.93       4.660686       0.028117       0.000776          10.04       0.370736       0.006650       0.000569        9238.02     230.632385       0.351509       0.086052      155598.83    3126.894976      17.815300       0.232334           0.36       0.027646       0.004396       0.001728    0    0    0    0    0    0    0    0    0    0    0    0  499  484  449  832  242   32
2018-10-08/15:29:33 2018-10-08/15:30:22 2018-10-08/15:29:54     4.92     4.91     0.46     0.40   0.07481    0.006    0.058    26.29    11.46   409     0    59         637.15       6.355481       0.025649       0.000414          79.65       0.953322       0.009812       0.000776          42.93       1.694795       0.010710       0.002069        7858.06     127.135914       0.313170       0.061190        1218.39      27.451180       0.842010       0.035978          14.69       0.438330       0.021101       0.005053    0    0    0    0    0    0    7    2    7   12   29   52   20    9  314  482  198   82
2018-10-09/10:01:23 2018-10-09/10:02:31 2018-10-09/10:01:57     4.45     4.45     1.10     0.89   0.24895   -0.002    0.214    19.47     8.97   326     0    39        3716.37    2169.337677       0.231276       0.000259          54.76       3.813289       0.019440       0.000828           9.57       2.330343       0.032438       0.001034        6848.67       4.038446       0.254078       0.067760           3.10       0.469474       0.028673       0.005184           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    1   17   16    9   11   12   22  158  176   79
2018-10-09/10:30:13 2018-10-09/10:32:03 2018-10-09/10:01:57     4.45     4.45     1.10     0.89   0.24895   -0.002    0.214    19.47     8.97   302     0     7        3717.48    2169.337677       0.238163       0.000284          50.67       3.813289       0.027171       0.001138           9.15       2.330343       0.036038       0.001034        9793.61       4.956131       0.280106       0.106018           0.32       0.134269       0.029357       0.015590           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    1   17   16   10   15   33  123  158  176  164
2018-10-10/19:44:37 2018-10-10/19:45:12 2018-10-10/19:44:31     5.72     5.69    23.26    23.16   0.16277    0.025    0.108    15.85    13.85   360     0   253        1585.02      37.285491       0.048105       0.003310         285.71       1.694795       0.023426       0.001241          62.24       0.635548       0.015834       0.001241       22747.79     605.574857       0.938789       0.070604        6715.31      90.121317       1.609228       0.097128          56.79       1.147602       0.043152       0.011943    0    0    0    0    0    0    9    6    3   23   17   87   42  217  719  449  319   46
2018-12-18/02:59:37 2018-12-18/03:00:46 2018-12-18/03:00:11     5.54     5.92    21.73    22.23   0.84060   -0.380    0.500     5.65    10.03   289  1248    11           2.62       0.043032       0.000546       0.000181           0.11       0.002896       0.000180       0.000103           0.00       0.000181       0.000060       0.000026        4672.92       3.230757       0.190918       0.048400           1.23       0.096234       0.018602       0.008749           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    0   10    4   14    9    3    3
2018-12-31/05:46:02 2018-12-31/05:47:03 2018-12-31/05:46:00     3.15     3.48    23.44     0.38   0.87266   -0.331    0.934     4.45     6.56   135    93     7           0.37       0.046342       0.000601       0.000078           0.00            NaN           -NaN            NaN           0.00            NaN           -NaN            NaN        9827.20       2.826912       0.259834       0.157293           0.00            NaN           -NaN            NaN           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    1    4   25   33   29   28   23   29
2019-01-05/01:15:52 2019-01-05/01:15:57 2019-01-05/01:15:00     4.60     5.12    21.69    22.66   1.34179   -0.522    0.976    22.39     7.92   266  4179     7           4.81       0.012413       0.000563       0.000155           0.00       0.000129       0.000041       0.000026           0.00            NaN           -NaN            NaN       30042.87      22.293106       0.777547       0.350991           0.00            NaN           -NaN            NaN           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    0   23   19   14    7    3    4
2019-01-05/23:30:44 2019-01-05/23:32:15 2019-01-05/23:30:29     5.55     6.60    18.11    17.35   1.58782   -1.049    0.753    10.38     7.48   360     0     0           0.77       0.011586       0.000196       0.000103           0.00       0.000052       0.000039       0.000052           0.00            NaN           -NaN            NaN       28888.06      37.730206       0.811713       0.168920          21.19       0.668939       0.041469       0.012796           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    0   45   39   17    7    2    3
2019-01-24/23:05:25 2019-01-24/23:07:22 2019-01-24/23:06:13     5.05     5.29    16.94    16.59   0.53203   -0.240    0.351    12.70     9.82   361   379     0           7.22       0.039722       0.000423       0.000129           0.18       0.001138       0.000113       0.000052           0.00            NaN           -NaN            NaN       58523.37      39.632188       1.223801       0.505519        1002.41       3.121716       0.149169       0.065575           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    0   62   54   39   18    4    4
2019-01-25/00:40:18 2019-01-25/00:41:51 2019-01-25/00:40:26     6.22     7.24    18.20    17.50   1.59813   -1.016    0.703     0.52     9.38   337  6003     0           0.03       0.002483       0.000119       0.000052           0.00       0.000414       0.000107       0.000052           0.00            NaN           -NaN            NaN        5325.83       2.624990       0.231649       0.095505         210.95       3.208627       0.103458       0.038856           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    0   15   20   14    3    1    3
2019-02-01/01:58:08 2019-02-01/01:59:36 2019-02-01/01:58:24     5.83     6.51    17.65    16.64   1.75728   -0.675    1.009     1.83     6.66   289  5226     0           5.36       0.009103       0.000462       0.000155           0.00       0.000052       0.000030       0.000026           0.00            NaN           -NaN            NaN       45857.54     103.384225       1.083513       0.450674         327.83       0.535263       0.049679       0.024388           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    0   44   27   17    8    4    8
2019-02-02/03:19:50 2019-02-02/03:21:55 2019-02-02/03:20:32     4.33     4.52    16.36    15.67   0.82127   -0.189    0.691    17.82     9.76   230  1374    43           5.81       0.005793       0.000292       0.000155           0.00       0.000155       0.000046       0.000026           0.09       0.013241       0.000552       0.000078      211364.56     134.601346       4.643130       0.344207           0.00            NaN           -NaN            NaN           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    1    0   66  112   87   39   13    6
2019-02-05/02:29:57 2019-02-05/02:32:46 2019-02-05/02:30:50     3.98     4.20    15.89    15.81   0.23598   -0.219    0.082     1.10     8.54   265     0    47          18.69       0.079444       0.000711       0.000181           0.00       0.001655       0.000590       0.000388           0.21       0.036412       0.003061       0.000672      186389.16     156.474971       3.791557       0.669098           0.00            NaN           -NaN            NaN           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0   10   58   75   70   39   14   18
2019-02-05/22:56:50 2019-02-05/22:58:52 2019-02-05/22:58:22     6.29     5.90    18.07    17.28   1.30228    0.387    0.781     0.92     6.15   421     0     0           3.15       0.008275       0.000482       0.000129           5.20       0.014896       0.000775       0.000207           0.00       0.000103       0.000052       0.000026       26800.04      38.330377       0.725875       0.240945       12112.55      42.453713       1.289254       0.167235           0.01       0.005184       0.002448       0.001728    0    0    0    0    0    0    0    0    1    0    0    0   53  129  123   60    8    3
2019-02-06/05:26:01 2019-02-06/05:28:09 2019-02-06/05:26:44     4.09     4.22    16.04    15.28   0.82828   -0.129    0.753     1.53     8.40   325  1314     0          50.15       0.092684       0.001956       0.000233           0.00            NaN           -NaN            NaN           0.00            NaN           -NaN            NaN      202417.52     136.915600       3.388705       1.095224           0.00            NaN           -NaN            NaN           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    0   53   58   73   41    9   19
2019-02-08/20:33:56 2019-02-08/20:35:34 2019-02-08/20:34:39     5.30     5.50    16.59    16.26   0.51447   -0.198    0.336     0.56     6.44   421  2324     0           0.49       0.006620       0.000150       0.000052           0.02       0.001138       0.000125       0.000052           0.00            NaN           -NaN            NaN       23557.46      17.420948       0.676025       0.172104          21.92       0.153553       0.015681       0.007852           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    0   22   32   39   20    4    3
2019-02-08/22:08:28 2019-02-08/22:09:41 2019-02-08/22:08:53     6.22     6.70    17.77    17.18   1.10976   -0.486    0.591     0.55     5.55   373  5178     0           0.69       0.006620       0.000253       0.000078           0.02       0.001138       0.000174       0.000103           0.00            NaN           -NaN            NaN        5017.49       6.057669       0.213410       0.062078           0.15       0.091500       0.025079       0.008318           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    0    7    3    1    1    1    3
2019-02-12/05:21:57 2019-02-12/05:22:22 2019-02-12/05:22:31     5.17     5.25    16.82    15.56   1.70941   -0.078    1.258     0.22    10.77   862  5040    15           0.76       0.023171       0.000348       0.000078           0.03       0.001862       0.000170       0.000103           0.00            NaN           -NaN            NaN       13994.56      20.122776       0.357204       0.102369         246.96       6.258425       0.215500       0.061422           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    0   44  121   95  116   28    8
2019-02-14/03:11:37 2019-02-14/03:12:17 2019-02-14/03:12:04     5.87     6.31    17.58    16.38   1.95632   -0.441    1.201    20.42     8.08   469  5103   230          32.14       0.066203       0.001582       0.000310          16.03       0.099304       0.001466       0.000465           0.00            NaN           -NaN            NaN       98623.05     110.732201       2.299442       0.827934       14075.36      45.861154       0.995710       0.333053           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    1    3    3    0    0   80  142  174  158   44    6
2019-02-14/22:04:37 2019-02-14/22:05:46 2019-02-14/22:04:53     6.08     6.89    18.23    17.57   1.37282   -0.813    0.654     4.60     6.13   432  7128     0           4.24       0.009930       0.000477       0.000181           0.16       0.004551       0.000211       0.000103           0.00            NaN           -NaN            NaN      180078.67     302.003464       5.085532       0.473105        1786.51      13.508000       0.616888       0.146682           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    0   91   62   56   47    9    3
2019-02-15/04:32:18 2019-02-15/04:33:56 2019-02-15/04:32:50     4.97     5.14    16.47    15.79   0.91523   -0.173    0.680     0.66     9.48   480     0     0           3.37       0.008275       0.000279       0.000181           0.00            NaN           -NaN            NaN           0.00            NaN           -NaN            NaN       97295.13      49.540236       2.135538       0.362342           0.15       0.007576       0.002526       0.001515           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    0   49   39   22   12    4    3
2019-02-18/03:42:25 2019-02-18/03:44:22 2019-02-18/03:43:14     4.73     4.78    16.11    15.96   0.18893   -0.057    0.145     2.34     8.08   487  2383     0           0.06       0.000259       0.000042       0.000026           0.00       0.000026       0.000026       0.000026           0.00            NaN           -NaN            NaN       42151.82      11.146553       0.747253       0.339374          21.61       0.233240       0.030696       0.013246           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    0   31   39   33   19    5    6
2019-03-15/22:03:02 2019-03-15/22:04:28 2019-03-15/22:04:08     5.99     5.52    16.91    17.38   0.84971    0.470    0.471     5.02    10.95   863  4366     0          31.80       1.377021       0.003423       0.000078           0.00            NaN           -NaN            NaN           0.00       0.001138       0.000425       0.000284       11378.80       3.230757       0.304857       0.185861           0.02       0.006398       0.003664       0.003199           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    0    7    4    2   11   15    3
2019-03-16/06:05:28 2019-03-16/06:06:41 2019-03-16/06:05:58     5.71     5.75    16.31    16.12   0.27462   -0.044    0.181     4.97     9.29   375     0     0         631.25       5.508084       0.034380       0.000388           0.08       0.002689       0.000234       0.000129           0.00            NaN           -NaN            NaN       20458.46       7.269203       0.525074       0.237479           2.34       0.073341       0.013513       0.006623           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    0   27   26   13    4    6   13
2019-03-17/00:58:50 2019-03-17/01:00:03 2019-03-17/00:59:44     5.84     5.54    17.05    17.45   0.65638    0.296    0.394    17.17    10.79   385     0     3         170.86       4.236988       0.016196       0.000465           0.02       0.002276       0.000534       0.000207           0.14       0.099304       0.015852       0.000931       11848.66      35.538327       0.419600       0.137683          12.76       0.665396       0.042953       0.016727           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    0   34   25    5    4    3    7
2019-03-17/07:24:50 2019-03-17/07:26:03 2019-03-17/07:25:25     4.93     4.81    15.24    15.69   0.58100    0.121    0.446    20.15     9.23   350     0     3        1272.95       8.473975       0.062122       0.000336           0.94       0.066203       0.000666       0.000181           0.14       0.009103       0.000497       0.000181       18742.19     150.920823       0.512194       0.120473          49.64       5.428136       0.176014       0.012992           0.01       0.005452       0.002953       0.005452    0    0    0    0    0    0    1    0    0    0    0    0   99  108  191  208  209   29
2019-03-17/15:47:31 2019-03-17/15:49:03 2019-03-17/15:48:19     4.49     4.48    14.73    14.59   0.16525    0.014    0.140    29.72    10.01   336     0    47        1605.73       5.508084       0.052180       0.000233           3.00       0.033101       0.001075       0.000207           0.05       0.007448       0.001140       0.000362       34671.59      31.231469       0.654687       0.311088        1540.02      20.026959       0.647886       0.109998           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    2   47  100  179  199   68   17
2019-03-17/16:47:31 2019-03-17/16:49:09 2019-03-17/15:48:20     4.49     4.49    14.73    14.59   0.16548   -0.002    0.141    29.72    10.01   480     0     3        3484.43       6.355481       0.118349       0.000621          19.80       0.059583       0.001600       0.000569           0.00       0.000621       0.000155       0.000026       43225.90      31.231469       0.906488       0.394698       11665.29      20.026959       0.934195       0.296851           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    0   47  104  191  224   68    9
2019-03-29/12:30:33 2019-03-29/12:31:51 2019-03-29/12:31:12     5.56     5.46    15.54    14.84   1.02096    0.108    0.705     1.47     7.91   360  4214     0        1852.11       5.508084       0.093494       0.001241           0.56       0.003724       0.000267       0.000129           0.00            NaN           -NaN            NaN       21447.59      22.650260       0.735489       0.206559           1.11       0.133221       0.024055       0.011102           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    0   38   25    9    2    2    4
2019-03-30/06:58:23 2019-03-30/06:59:26 2019-03-30/06:58:49     5.89     5.84    16.07    16.21   0.20637    0.045    0.131     4.50    10.30   409  2324     0         616.32       4.660686       0.092429       0.000776           0.39       0.016551       0.000327       0.000129           0.01       0.003724       0.000346       0.000052        8074.83      10.108541       0.268427       0.086750         291.87       5.352628       0.358559       0.073341           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    0   34   52   73  108   41   13
2019-03-30/13:47:44 2019-03-30/13:49:15 2019-03-30/13:48:32     4.64     4.60    14.48    14.96   0.57076    0.037    0.471     1.45     8.13   337  4788     0           5.36       0.476661       0.002471       0.000233           0.00            NaN           -NaN            NaN           0.00            NaN           -NaN            NaN        6696.05       3.230757       0.164627       0.056483           0.00       0.001919       0.001919       0.001919           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    1    2   10   18   20    9    4    7
2019-03-31/08:17:08 2019-03-31/08:18:12 2019-03-31/08:17:40     5.39     5.21    15.16    15.80   0.90724    0.187    0.641     4.72    10.11   850     0     0          16.15       0.423699       0.001143       0.000129           0.00       0.000052       0.000034       0.000026           0.00            NaN           -NaN            NaN       97920.68      80.491105       2.125891       0.769872         150.39       1.427367       0.159815       0.061813           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    0   62   41   32   16    9   13
2019-04-01/04:49:02 2019-04-01/04:50:22 2019-04-01/04:49:34     5.43     5.57    17.26    16.84   0.62976   -0.148    0.425    18.84    11.12   361     0     0           7.87       0.370736       0.000354       0.000129           0.20       0.003724       0.000174       0.000078           0.00            NaN           -NaN            NaN      194227.03      40.434162       3.617295       2.239628        1523.96       6.394617       0.158038       0.039737           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    0   62   79   75   95   55   10
2019-04-03/07:27:02 2019-04-03/07:28:03 2019-04-03/07:27:34     5.68     5.43    15.40    16.10   1.05053    0.246    0.703     5.68    13.13   361     0     0           8.88       0.099304       0.000310       0.000129           0.04       0.000828       0.000074       0.000052           0.00            NaN           -NaN            NaN      199439.84      80.534257       4.024616       1.857759         712.35       1.962630       0.102747       0.041817           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    0   69   75   50   45   14    5
2019-04-03/15:16:56 2019-04-03/15:18:58 2019-04-03/15:51:31     5.34     5.33    15.05    14.92   0.17781    0.009    0.127    20.12    14.42   540     0    15          34.26       0.794435       0.001569       0.000310           0.35       0.008275       0.000299       0.000078           0.00            NaN           -NaN            NaN      347305.76     172.974288       6.680627       0.356231         714.49       7.862026       0.140537       0.033846           0.00            NaN           -NaN            NaN    0    0    0    0    0    0    0    0    0    0    0    0  132  175  146  149   49    6
