Conjunction data for RBSPb and FU4 from Shumko file FU4_RBSPB_conjunctions_dL10_dMLT10_hr_final.txt
Tstart = start of conjunction
Tend = end of conjunction
Tmin = time of closest conjunction (defined from minimum absolute separation)
Lrb = L value (rbspb) during min separation time
Lfb = L value (FU4) during min separation time
MLTrb = MLT value (rbspb) during min separation time
MLTfb = MLT value (FU4) during min separation time
distmin = minimum |separation| in RE b/t rbspb and FU4 at Tminsep
dLmin = |delta L| of rbspb) during min separation time
dMLTmin = |delta MLT| of rbspb) during min separation time
col = max collimated detector FB flux during conjunction
sur = max surface detector FB flux during conjunction
EMFb = number of sec of EMFISIS burst data within +/-60 min of middle conjunction time
B1b = number of sec of EFW burst 1 data within +/-60 min of middle conjunction time
B2b = number of sec of EFW burst 2 data within +/-60 min of middle conjunction time
The remaining columns are max EFW filter bank amplitudes (pT, mV/m) within +/-60 min of middle conjunction time
 
Tstart              Tend                Tmin				    Lrb       Lfb      MLTrb    MLTfb   distmin	 dLmin	dMLTmin    col	    sur    EMFb   B1b   B2b  7E4  7E5  7E6  7B4  7B5  7B6 13E7 13E8 13E9 13E10 13E11 13E12 13B7 13B8 13B9 13B10 13B11 13B12
2018-03-01/19:20:56 2018-03-01/19:22:28 2018-03-01/19:21:30     5.14     4.80     7.30     6.77   0.76548    0.343    0.527    10.81    -1.00   284     0     0    0    2    0   77  158   33    0    0    0    0    0    0    0    0    0    0    0    0
2018-03-04/12:10:48 2018-03-04/12:13:40 2018-03-04/12:12:56     3.27     3.67     9.19     8.93   0.46090   -0.398    0.256     0.49    -1.00   135     0     0    0    0    1   32   37   18    0    0    0    0    0    0    0    0    0    0    0    0
2018-06-26/04:00:33 2018-06-26/04:01:51 2018-06-26/04:01:30     4.53     4.39    23.67     0.11   0.53470    0.142    0.442    21.59    -1.00   337     0    15    0    0    0    0    0    0    4    3   12   12   37  188   57   21  156  165  132  265
2018-08-07/10:27:57 2018-08-07/10:28:41 2018-08-07/10:28:20     5.41     5.37    22.91    23.38   0.66834    0.033    0.473     0.63    -1.00   289     0     0    0    0    0    0    0    0    0    0    0    0    0    0   11    7    7    8    2    3
2018-08-07/23:06:33 2018-08-07/23:07:17 2018-08-07/23:07:09     5.32     4.91     1.51     2.24   1.05594    0.415    0.727     1.64    -1.00   373  1369    51    0    0    0    0    0    0    0    1    2    1    2    0  194  360  379  229   76   14
2018-08-08/04:29:23 2018-08-08/04:30:31 2018-08-08/04:29:42     5.08     4.86    22.81    22.23   0.78357    0.227    0.577    29.13    -1.00   302   870     0    0    0    0    0    0    0    0    0    0    0    0    0    9   10    8    6    5    4
2018-08-08/21:49:42 2018-08-08/21:52:39 2018-08-08/21:51:59     4.46     4.62    22.02    21.24   0.93670   -0.155    0.779     2.72    -1.00   254     0     0    0    0    0    0    0    0    0    0    0    0    0    0    6    4    6    6    4    4
2018-08-09/09:56:47 2018-08-09/09:57:17 2018-08-09/09:57:16     5.84     5.65     0.45    23.44   1.52640    0.192    1.010    16.15    -1.00   361   669   261    0    0    0    0    0    0    1    1    5   21   20   14    8    7   19   57   76   19
2018-08-10/00:46:06 2018-08-10/00:49:31 2018-08-10/00:47:34     4.05     3.88    21.67    21.44   0.29575    0.177    0.229     7.26    -1.00   206   537     7    0    0    0    0    0    0    0    0    0    0    0    3   16   17   13   12   21   72
2018-08-10/04:57:23 2018-08-10/04:58:26 2018-08-10/04:57:44     5.50     6.10     1.06     0.79   0.72894   -0.602    0.271     1.08    -1.00   433   343     0    0    0    0    0    0    0    0    0    0    0    0    0    5    3   16   16   13    8
2018-08-11/03:42:18 2018-08-11/03:42:57 2018-08-11/03:41:59     3.69     3.84    21.24    22.20   0.95091   -0.151    0.956    40.15    -1.00   278   387     7    0    0    0    0    0    0    0    0    0    1    3    2   22   17   39   90  122   62
2018-08-13/01:35:50 2018-08-13/01:37:28 2018-08-13/01:36:15     4.54     4.10    22.08    21.49   0.79915    0.444    0.589    12.21    -1.00   278   323     0    0    0    0    0    0    0    0    0    0    0    0    0   21   16   11    7    6   18
2018-08-13/05:46:03 2018-08-13/05:47:02 2018-08-13/05:46:42     5.26     5.29     1.27     0.40   1.21144   -0.029    0.879     0.91    -1.00   314  1134   250    0    0    0    0    0    0    0    0    3   14   10    5    3    3   19   55  122   28
2018-08-13/12:02:47 2018-08-13/12:03:22 2018-08-13/12:03:07     5.97     5.94    23.30    23.58   0.44022    0.024    0.282     2.34    -1.00   325     0     7    0    0    0    0    0    0    0    0    1    3    1    0    3    3   17   24   10   13
2018-08-14/00:42:50 2018-08-14/00:44:22 2018-08-14/00:43:43     4.46     4.41     2.06     2.18   0.15058    0.052    0.122     0.42    -1.00   253  6134    23    0    0    0    0    0    0    0    0    0    0    3    3   16   14   23   37   55   39
2018-08-17/01:31:25 2018-08-17/01:33:28 2018-08-17/01:32:16     3.93     4.08     2.47     1.98   0.53255   -0.159    0.485     9.59    -1.00   230  5347     3    0    0    0    0    0    0    1    1    3    5   10   13    6   10   11    6   25   13
2018-08-17/16:16:52 2018-08-17/16:17:36 2018-08-17/16:17:06     6.34     6.10    23.63    22.89   1.21921    0.243    0.735    58.43    -1.00   695  5948     0    0    0    0    0    0    0    0    0    0    0    0    0   97   69   30   15   11   14
2018-08-25/04:48:18 2018-08-25/04:49:07 2018-08-25/04:48:27     5.67     5.43    23.01    22.46   0.84463    0.241    0.558     9.17    -1.00   361     0     0    0    0    0    0    0    0    0    0    0    0    0    0   15   15   18   20   13   13
2018-08-25/06:22:28 2018-08-25/06:23:02 2018-08-25/06:22:25     5.78     5.44     0.08    23.10   1.47668    0.337    0.983    12.63    -1.00   361     0     3    0    0    0    0    0    0    0    0    0    1    1    0    4    4   18   20   13   33
2018-09-19/02:58:52 2018-09-19/02:59:22 2018-09-19/02:58:44     5.90     5.30    22.67    21.89   1.28899    0.605    0.779    18.66    -1.00   290     0     7    0    0    0    0    0    0    0    0    7    5    2    1    3    1    5   19    5    3
2018-09-20/00:30:01 2018-09-20/00:33:11 2018-09-20/00:31:22     3.42     3.39     1.85     2.41   0.49935    0.028    0.560     1.81    -1.00    98  3499     0    0    0    0    0    0    0    0    0    0    0    1    1   27   18   15   17   17   18
2018-09-21/03:25:07 2018-09-21/03:27:15 2018-09-21/03:26:15     3.90     3.70     1.39     2.05   0.68423    0.206    0.657     0.52    -1.00   337  5574     0    0    0    0    0    0    0    0    0    0    0    1    1   36   38   41   43   26   29
